url,tweet_ids,author_ids,author_usernames,created_ats,url_title,tweet_count
https://twitter.com/ljxie/status/1137805131557232641,[1517646595914874882],[520770492],['ljxie'],['2022-04-22T23:28:39+00:00'],,1
https://twitter.com/ljxie/status/1516831605024825347/photo/1,[1516831605024825347],[520770492],['ljxie'],['2022-04-20T17:30:10+00:00'],,1
https://twitter.com/ljxie/status/1517574338035130368/photo/1,[1517574338035130368],[520770492],['ljxie'],['2022-04-22T18:41:32+00:00'],,1
https://twitter.com/loomdart/status/1517145404709605376,[1517146464522502144],[1978953986],['DegenSpartan'],['2022-04-21T14:21:19+00:00'],,1
https://twitter.com/lydialaurenson/status/1516831919866101768,[1516873791531585536],[53836928],['tarunchitra'],['2022-04-20T20:17:48+00:00'],,1
https://twitter.com/lyrafinance/status/1517249591108071424,[1517250565381799936],[24809221],['kaiynne'],['2022-04-21T21:14:58+00:00'],,1
https://twitter.com/mattdwest/status/1516097113406394368,[1516121386795814916],[5686612],['mayazi'],['2022-04-18T18:28:01+00:00'],,1
https://twitter.com/matthuang/status/1516799854214746112/video/1,[1516799854214746112],[44322763],['matthuang'],['2022-04-20T15:24:00+00:00'],,1
https://twitter.com/matthuang/status/1516852807147552770/photo/1,[1516852807147552770],[44322763],['matthuang'],['2022-04-20T18:54:25+00:00'],,1
https://twitter.com/matthuang/status/1517153769300975621,[1517157611837468672],[2259434528],['cobie'],['2022-04-21T15:05:36+00:00'],,1
https://twitter.com/matthuang/status/1517712772481617920/photo/1,[1517712772481617920],[44322763],['matthuang'],['2022-04-23T03:51:37+00:00'],,1
https://twitter.com/metamask/status/1517535360183582720,[1517550178181566465],[956670268596015105],['iamDCinvestor'],['2022-04-22T17:05:31+00:00'],,1
https://twitter.com/mewn21/status/1515675160212348942,[1515692247827857412],[5686612],['mayazi'],['2022-04-17T14:02:46+00:00'],,1
https://twitter.com/mewn21/status/1517105703042703360,[1517132062662311938],[46332443],['KyleSamani'],['2022-04-21T13:24:05+00:00'],,1
https://twitter.com/quixotic_io/status/1517288166255865856,[1517288467084070920],[2024211],['austingriffith'],['2022-04-21T23:45:35+00:00'],,1
https://twitter.com/real_alethea/status/1517565930296983555,[1517566116595478528],[2363290915],['Melt_Dem'],['2022-04-22T18:08:51+00:00'],,1
https://twitter.com/revive_dom/status/1514751885126914051,[1516797428783259648],[1978953986],['DegenSpartan'],['2022-04-20T15:14:22+00:00'],,1
https://twitter.com/rleshner/status/1515100528824442884,[1516912248568037377],[394480074],['rleshner'],['2022-04-20T22:50:37+00:00'],,1
https://twitter.com/rleshner/status/1516912248568037377/photo/1,[1516912248568037377],[394480074],['rleshner'],['2022-04-20T22:50:37+00:00'],,1
https://twitter.com/rleshner/status/1516927504854007808,[1516927775545958401],[394480074],['rleshner'],['2022-04-20T23:52:19+00:00'],,1
https://twitter.com/rleshner/status/1516929082960891904/photo/1,[1516929082960891904],[394480074],['rleshner'],['2022-04-20T23:57:31+00:00'],,1
https://twitter.com/zachxbt/status/1515437228373295106,[1515447106806456326],[3012852462],['zachxbt'],['2022-04-16T21:48:40+00:00'],,1
https://twitter.com/samczsun/status/1516613959314378756/photo/1,[1516613959314378756],[2844400678],['samczsun'],['2022-04-20T03:05:19+00:00'],,1
https://twitter.com/sartoshi_nft/status/1516680193842294787,[1516735186943238144],[956670268596015105],['iamDCinvestor'],['2022-04-20T11:07:02+00:00'],,1
https://twitter.com/sassal0x/status/1517135004517625856/photo/1,[1517135004517625856],[313724502],['sassal0x'],['2022-04-21T13:35:46+00:00'],,1
https://twitter.com/semres8/status/1517533429407092744,[1517539543741874178],[884511390987407360],['Web3foundation'],['2022-04-22T16:23:16+00:00'],,1
https://twitter.com/shanvasion/status/1517496376380252166,[1517548753619726339],[952921795316912133],['StaniKulechov'],['2022-04-22T16:59:52+00:00'],,1
https://twitter.com/shimshockandawe/status/1516859398282526720,[1516889877564071936],[420308365],['nic__carter'],['2022-04-20T21:21:43+00:00'],,1
https://twitter.com/singareddynm/status/1516415583834853384,[1516432028698300430],[53836928],['tarunchitra'],['2022-04-19T15:02:24+00:00'],,1
https://twitter.com/smdiehl/status/1516733416070287360,[1516948279648747520],[1978953986],['DegenSpartan'],['2022-04-21T01:13:48+00:00'],,1
https://twitter.com/snekbas/status/1517662606445756416,[1517664164310888449],[2363290915],['Melt_Dem'],['2022-04-23T00:38:28+00:00'],,1
https://twitter.com/spencernoon/status/1516489029830815751/photo/1,[1516489029830815751],[1527806202],['spencernoon'],['2022-04-19T18:48:54+00:00'],,1
https://twitter.com/raesremmurd/status/1517176828997349376,[1517218762239401985],[3012852462],['zachxbt'],['2022-04-21T19:08:36+00:00'],,1
https://twitter.com/punk6529/status/1509832364830113793,[1516936402914914305],[79714172],['zhusu'],['2022-04-21T00:26:36+00:00'],,1
https://twitter.com/michaelfolkson/status/1516714451726213122,[1516899025844383745],[847882255540342784],['AriDavidPaul'],['2022-04-20T21:58:05+00:00'],,1
https://twitter.com/projectserum/status/1516488054399193088,[1516565571378327552],[394480074],['rleshner'],['2022-04-19T23:53:03+00:00'],,1
https://twitter.com/mikealfred/status/1516455372004872205,[1516489413659971589],[7184612],['mdudas'],['2022-04-19T18:50:25+00:00'],,1
https://twitter.com/neerajka/status/1517131011984961545,[1517141126825709568],[14710235],['NeerajKA'],['2022-04-21T14:00:06+00:00'],,1
https://twitter.com/nic__carter/status/1517512723243937792/photo/1,[1517512723243937792],[420308365],['nic__carter'],['2022-04-22T14:36:41+00:00'],,1
https://twitter.com/nic__carter/status/1517514434683584512/photo/1,[1517514434683584512],[420308365],['nic__carter'],['2022-04-22T14:43:29+00:00'],,1
https://twitter.com/nic__carter/status/1517533778683600896/photo/1,[1517533778683600896],[420308365],['nic__carter'],['2022-04-22T16:00:21+00:00'],,1
https://twitter.com/nicksdjohnson/status/1517603296554676224,[1517647790897127424],[19748227],['tayvano_'],['2022-04-22T23:33:24+00:00'],,1
https://twitter.com/nickwh8te/status/1517089824221634560,[1517105128725229569],[53836928],['tarunchitra'],['2022-04-21T11:37:03+00:00'],,1
https://twitter.com/noahcitron/status/1516580030876459013,[1516638858708131840],[19748227],['tayvano_'],['2022-04-20T04:44:16+00:00'],,1
https://twitter.com/notsofast/status/1517242975419453440,[1517243413061672961],[3012852462],['zachxbt'],['2022-04-21T20:46:33+00:00'],,1
https://twitter.com/nourharidy/status/1486632652698497028,[1516074238616162309],[3012852462],['zachxbt'],['2022-04-18T15:20:40+00:00'],,1
https://twitter.com/ocelot_labs/status/1510652911407271943,[1516746734155804674],[5686612],['mayazi'],['2022-04-20T11:52:55+00:00'],,1
https://twitter.com/ohmzeus/status/1516559871063302146/photo/1,[1516559871063302146],[1335984626230321154],['ohmzeus'],['2022-04-19T23:30:24+00:00'],,1
https://twitter.com/optimismpbc/status/1516439426330599428,[1516454702539489286],[952921795316912133],['StaniKulechov'],['2022-04-19T16:32:30+00:00'],,1
https://twitter.com/peckshield/status/1515671775085928448,[1515674230599434248],[5686612],['mayazi'],['2022-04-17T12:51:11+00:00'],,1
https://twitter.com/peckshield/status/1517068883370250241,[1517179928818909184],[2259434528],['cobie'],['2022-04-21T16:34:17+00:00'],,1
https://twitter.com/pet3rpan_/status/1517804489688104960/photo/1,[1517804489688104960],[1001171600],['pet3rpan_'],['2022-04-23T09:56:04+00:00'],,1
https://twitter.com/primitivefi/status/1516860112991756288,[1516861997232574467],[53836928],['tarunchitra'],['2022-04-20T19:30:56+00:00'],,1
https://twitter.com/ryanberckmans/status/1516518331532005376,[1516583316127895556],[2259434528],['cobie'],['2022-04-20T01:03:33+00:00'],,1
https://twitter.com/zachxbt/status/1516093141883006983/photo/1,[1516093141883006983],[3012852462],['zachxbt'],['2022-04-18T16:35:47+00:00'],,1
https://twitter.com/zachxbt/status/1515441149976227841/photo/1,[1515441149976227841],[3012852462],['zachxbt'],['2022-04-16T21:25:00+00:00'],,1
https://www.ftc.gov/system/files/documents/plain-language/1001a-influencer-guide-508_1.pdf,[1516429558374928403],[3012852462],['zachxbt'],['2022-04-19T14:52:35+00:00'],,1
https://www.quicknode.com/guides/knowledge-base/how-to-set-a-custom-provider-in-metamask,[1517500644814381058],[16709601],['lawmaster'],['2022-04-22T13:48:42+00:00'],How to set a custom provider in MetaMask explained - step-by-step beginners guides | QuickNode,1
https://www.google.com/amp/s/cointelegraph.com/news/bitlicensed-crypto-firms-ordered-to-pay-annual-assessment-fees-in-new-york/amp,[1516512527856939013],[7184612],['mdudas'],['2022-04-19T20:22:16+00:00'],,1
https://www.haaretz.co.il/magazine/.premium.HIGHLIGHT-MAGAZINE-1.10752286?utm_source=App_Share&utm_medium=iOS_Native,[1517081902057984000],[5686612],['mayazi'],['2022-04-21T10:04:46+00:00'],"""מתעשרי ההיי-טק, שזה כל תל אביב בגדול, הם קמצנים ויהירים"" - סוף שבוע - הארץ",1
https://www.haaretz.com/amp/israel-news/.premium-eu-fails-to-enforce-requirement-to-label-settlement-products-study-shows-1.8125391,[1515625311924277250],[5686612],['mayazi'],['2022-04-17T09:36:47+00:00'],"EU fails to enforce requirement to label wines from settlements, study shows - Israel News - Haaretz.com",1
https://www.newyorker.com/magazine/2022/04/25/how-democracies-spy-on-their-citizens,[1516075372445675536],[5686612],['mayazi'],['2022-04-18T15:25:10+00:00'],How Democracies Spy on Their Citizens | The New Yorker,1
https://www.npr.org/2022/04/18/1093451075/masks-optional-airlines-travel,[1516464614053085185],[61417559],['ErikVoorhees'],['2022-04-19T17:11:53+00:00'],NPR Cookie Consent and Choices,1
https://www.politifact.com/factchecks/2014/nov/05/ben-shapiro/shapiro-says-majority-muslims-are-radicals/,[1516892610626998273],[847882255540342784],['AriDavidPaul'],['2022-04-20T21:32:35+00:00'],PolitiFact | Ben Shapiro says a majority of Muslims are radicals,1
https://www.scamwatch.gov.au/report-a-scam,[1516070245487763457],[3012852462],['zachxbt'],['2022-04-18T15:04:48+00:00'],Report a scam | Scamwatch,1
https://www.shareworks.com/VCECS-report/,[1516882250524147713],[2363290915],['Melt_Dem'],['2022-04-20T20:51:25+00:00'],,1
https://www.sound.xyz/snoopdogg/death-row-session-vol-2-420-edition,[1516816055003324416],[305830702],['Cooopahtroopa'],['2022-04-20T16:28:23+00:00'], Snoop Dogg - Death Row Session: Vol. 2 (420 Edition),1
https://www.technologyreview.com/2021/11/26/1040459/afghanistan-sneakernet-content-dealers-kars-taliban/amp/,[1516434090714673157],[53836928],['tarunchitra'],['2022-04-19T15:10:35+00:00'],Can Afghanistan’s underground “sneakernet” survive the Taliban? – MIT Technology Review,1
https://www.vice.com/en/article/bvn4q3/crypto-exchanges-new-emoji-looks-like-a-swastika-and-people-are-losing-it,[1516826663853641730],[14710235],['NeerajKA'],['2022-04-20T17:10:32+00:00'],Crypto Exchange’s New Emoji Looks Like a Swastika and People Are Losing It,1
https://www.vice.com/en/article/k7wvqa/onlyfans-stops-serving-russian-creators,[1517226615180337153],[14710235],['NeerajKA'],['2022-04-21T19:39:48+00:00'],OnlyFans Stops Serving Russian Creators,1
https://www.wsj.com/articles/netflix-earnings-q1-2022-11650325682?st=0nzgozp86z4w3vy&reflink=article_copyURL_share,[1516511374062632968],[5686612],['mayazi'],['2022-04-19T20:17:41+00:00'],Page Not Found,1
https://www.youtube.com/watch?v=35_rr8Vf-4k,[1516891609354354689],[53836928],['tarunchitra'],['2022-04-20T21:28:36+00:00'],Modular Summit Livestream - YouTube,1
https://www.youtube.com/watch?v=L9-qann-HLk,[1516927441536651264],[14379660],['brian_armstrong'],['2022-04-20T23:50:59+00:00'],Coinbase NFT: Creativity lives here - YouTube,1
https://xkcd.com/538/,[1517460641526816769],[804029200315334656],['gakonst'],['2022-04-22T11:09:44+00:00'],xkcd: Security,1
https://www.google.com/amp/s/blog.google/threat-analysis-group/new-campaign-targeting-security-researchers/amp/,[1516424647042113537],[19748227],['tayvano_'],['2022-04-19T14:33:04+00:00'],,1
https://www.ewg.org/sites/default/files/2022-04/Crypto%20letter%20to%20EPA.pdf?utm_campaign=EWG+Content&utm_content=&utm_medium=Social&utm_source=twitter,[1517514434683584512],[420308365],['nic__carter'],['2022-04-22T14:43:29+00:00'],,1
https://twitter.com/zachxbt/status/1515454410310234127/photo/1,[1515454410310234127],[3012852462],['zachxbt'],['2022-04-16T22:17:41+00:00'],,1
https://www.cyber.gov.au/acsc/report,[1516070245487763457],[3012852462],['zachxbt'],['2022-04-18T15:04:48+00:00'],Report | Cyber.gov.au,1
https://twitter.com/zachxbt/status/1516461183166996494/photo/1,[1516461183166996494],[3012852462],['zachxbt'],['2022-04-19T16:58:15+00:00'],,1
https://twitter.com/zachxbt/status/1516479051325714440/photo/1,[1516479051325714440],[3012852462],['zachxbt'],['2022-04-19T18:09:15+00:00'],,1
https://twitter.com/zachxbt/status/1516499130675302403/photo/1,[1516499130675302403],[3012852462],['zachxbt'],['2022-04-19T19:29:02+00:00'],,1
https://twitter.com/zachxbt/status/1516499196693692418/photo/1,[1516499196693692418],[3012852462],['zachxbt'],['2022-04-19T19:29:18+00:00'],,1
https://twitter.com/zachxbt/status/1516499201663905799/photo/1,[1516499201663905799],[3012852462],['zachxbt'],['2022-04-19T19:29:19+00:00'],,1
https://twitter.com/zachxbt/status/1516502012749254656,[1516502261790240769],[3012852462],['zachxbt'],['2022-04-19T19:41:29+00:00'],,1
https://twitter.com/zachxbt/status/1516502012749254656/photo/1,[1516502012749254656],[3012852462],['zachxbt'],['2022-04-19T19:40:29+00:00'],,1
https://twitter.com/zachxbt/status/1516620989546872837/photo/1,[1516620989546872837],[3012852462],['zachxbt'],['2022-04-20T03:33:16+00:00'],,1
https://twitter.com/zachxbt/status/1516796726862045186,[1516800787237720066],[3012852462],['zachxbt'],['2022-04-20T15:27:43+00:00'],,1
https://twitter.com/zachxbt/status/1516798533780836361/photo/1,[1516798533780836361],[3012852462],['zachxbt'],['2022-04-20T15:18:45+00:00'],,1
https://twitter.com/zachxbt/status/1516912297452744705/photo/1,[1516912297452744705],[3012852462],['zachxbt'],['2022-04-20T22:50:49+00:00'],,1
https://twitter.com/zachxbt/status/1517144488510062594/photo/1,[1517144488510062594],[3012852462],['zachxbt'],['2022-04-21T14:13:27+00:00'],,1
https://twitter.com/zachxbt/status/1517177549398368261/photo/1,[1517177549398368261],[3012852462],['zachxbt'],['2022-04-21T16:24:50+00:00'],,1
https://twitter.com/zachxbt/status/1517177568323162114/photo/1,[1517177568323162114],[3012852462],['zachxbt'],['2022-04-21T16:24:54+00:00'],,1
https://twitter.com/zachxbt/status/1517177573087883265/photo/1,[1517177573087883265],[3012852462],['zachxbt'],['2022-04-21T16:24:55+00:00'],,1
https://twitter.com/zachxbt/status/1516439374216507393/photo/1,[1516439374216507393],[3012852462],['zachxbt'],['2022-04-19T15:31:35+00:00'],,1
https://twitter.com/zachxbt/status/1516429558374928403/photo/1,[1516429558374928403],[3012852462],['zachxbt'],['2022-04-19T14:52:35+00:00'],,1
https://twitter.com/zachxbt/status/1516161663724048389/photo/1,[1516161663724048389],[3012852462],['zachxbt'],['2022-04-18T21:08:04+00:00'],,1
https://twitter.com/zachxbt/status/1515812158520578052/photo/1,[1515812158520578052],[3012852462],['zachxbt'],['2022-04-17T21:59:15+00:00'],,1
https://twitter.com/zachxbt/status/1515463401018953732/photo/1,[1515463401018953732],[3012852462],['zachxbt'],['2022-04-16T22:53:25+00:00'],,1
https://twitter.com/zachxbt/status/1515710681135394821/photo/1,[1515710681135394821],[3012852462],['zachxbt'],['2022-04-17T15:16:01+00:00'],,1
https://twitter.com/zachxbt/status/1515768007162744837,[1517335571315806212],[3012852462],['zachxbt'],['2022-04-22T02:52:45+00:00'],,1
https://twitter.com/zachxbt/status/1515768007162744837/photo/1,[1515768007162744837],[3012852462],['zachxbt'],['2022-04-17T19:03:49+00:00'],,1
https://twitter.com/zachxbt/status/1515768012548321283/photo/1,[1515768012548321283],[3012852462],['zachxbt'],['2022-04-17T19:03:50+00:00'],,1
https://twitter.com/zachxbt/status/1515770155858640909/photo/1,[1515770155858640909],[3012852462],['zachxbt'],['2022-04-17T19:12:21+00:00'],,1
https://twitter.com/zachxbt/status/1516070166643228679,[1516070840445644802],[3012852462],['zachxbt'],['2022-04-18T15:07:10+00:00'],,1
https://twitter.com/zachxbt/status/1516097600021225472/photo/1,[1516097600021225472],[3012852462],['zachxbt'],['2022-04-18T16:53:30+00:00'],,1
https://twitter.com/zachxbt/status/1516070166643228679/photo/1,[1516070166643228679],[3012852462],['zachxbt'],['2022-04-18T15:04:29+00:00'],,1
https://twitter.com/zachxbt/status/1516070202647236621/photo/1,[1516070202647236621],[3012852462],['zachxbt'],['2022-04-18T15:04:38+00:00'],,1
https://twitter.com/zachxbt/status/1516070212956827651/photo/1,[1516070212956827651],[3012852462],['zachxbt'],['2022-04-18T15:04:40+00:00'],,1
https://twitter.com/zachxbt/status/1516070221286678528/photo/1,[1516070221286678528],[3012852462],['zachxbt'],['2022-04-18T15:04:42+00:00'],,1
https://twitter.com/zachxbt/status/1516070245487763457/photo/1,[1516070245487763457],[3012852462],['zachxbt'],['2022-04-18T15:04:48+00:00'],,1
https://twitter.com/lawmaster/status/1517127433677418496/photo/1,[1517127433677418496],[16709601],['lawmaster'],['2022-04-21T13:05:41+00:00'],,1
https://twitter.com/zachxbt/status/1517177576963420165/photo/1,[1517177576963420165],[3012852462],['zachxbt'],['2022-04-21T16:24:56+00:00'],,1
https://twitter.com/zachxbt/status/1517177588543889408/photo/1,[1517177588543889408],[3012852462],['zachxbt'],['2022-04-21T16:24:59+00:00'],,1
https://twitter.com/zachxbt/status/1517198205796200448/photo/1,[1517198205796200448],[3012852462],['zachxbt'],['2022-04-21T17:46:55+00:00'],,1
https://www.coincenter.org/the-ideal-regulatory-environment-for-bitcoin/,[1516605960516780032],[14710235],['NeerajKA'],['2022-04-20T02:33:32+00:00'],The ideal regulatory environment for Bitcoin - Coin Center,1
https://www.bbc.com/news/world-us-canada-61141421.amp,[1516815334149431297],[14710235],['NeerajKA'],['2022-04-20T16:25:31+00:00'],US man wins $450k lawsuit after unwanted office birthday party - BBC News,1
https://www.cbp.gov/travel/trusted-traveler-programs/global-entry/eligibility,[1516258532361973770],[295218901],['VitalikButerin'],['2022-04-19T03:32:59+00:00'],Eligibility for Global Entry | U.S. Customs and Border Protection,1
https://www.cityam.com/london-fast-becoming-a-hotspot-for-crypto-jobs/,[1516727673040826368],[79714172],['zhusu'],['2022-04-20T10:37:11+00:00'],London fast becoming a hotspot for crypto jobs,1
https://www.cnbc.com/2022/04/22/jack-dorseys-new-title-block-head.html,[1517629886411812867],[14710235],['NeerajKA'],['2022-04-22T22:22:15+00:00'],Jack Dorseyâs new title: Block Head,1
https://www.coinbase.com/careers,[1517011351566053376],[14379660],['brian_armstrong'],['2022-04-21T05:24:25+00:00'],Please Wait... | Cloudflare,1
https://www.coinbase.com/price/optimism,[1516710683915792386],[2259434528],['cobie'],['2022-04-20T09:29:40+00:00'],Please Wait... | Cloudflare,1
https://www.coindesk.com/business/2022/04/19/framework-ventures-launches-400m-fund-to-back-gaming-defi/,[1516561506837557249],[79714172],['zhusu'],['2022-04-19T23:36:54+00:00'],"Framework Ventures Launches $400M Fund to Back Web 3 Gaming, DeFi",1
https://web.stanford.edu/~guillean/papers/rmms.pdf,[1516967085028618246],[53836928],['tarunchitra'],['2022-04-21T02:28:31+00:00'],,1
https://www.coindesk.com/business/2022/04/21/coinbase-in-talks-to-acquire-turkish-crypto-exchange-btcturk-for-about-32b-report/,[1517118770871160833],[79714172],['zhusu'],['2022-04-21T12:31:16+00:00'],Coinbase in Talks to Acquire BtcTurk for About $3.2B: Report,1
https://www.coindesk.com/business/2022/04/21/stripe-taps-polygon-to-allow-customers-to-make-payments-in-usdc/,[1517510690956845062],[1527806202],['spencernoon'],['2022-04-22T14:28:37+00:00'],Stripe to Let Clients Make Payments in USDC Stablecoin via Polygon – Starting With Twitter,1
https://www.coindesk.com/layer2/2022/04/20/6-things-you-should-know-about-crypto-twitter/,[1517472455014731776],[26377478],['laurashin'],['2022-04-22T11:56:41+00:00'],6 Things You Should Know About Crypto Twitter,1
https://www.coindesk.com/tech/2020/07/13/version-control-can-help-the-media-win-back-reader-trust/,[1516542494817013760],[420308365],['nic__carter'],['2022-04-19T22:21:21+00:00'],Version Control Can Help the Media Win Back Reader Trust - CoinDesk,1
https://www.comp.xyz/t/comp-reward-adjustments-v2/3074/,[1516912248568037377],[394480074],['rleshner'],['2022-04-20T22:50:37+00:00'],COMP Reward Adjustments v2 - Proposals - Compound Community Forum,1
https://www.crowdcast.io/e/cryptocurrency-class-2022/7,[1516764535893667842],[566534886],['hasufl'],['2022-04-20T13:03:40+00:00'],Cryptocurrency Class 2022 - Crowdcast,1
"https://www.ato.gov.au/about-ato/contact-us/report-fraud,-tax-evasion,-a-planning-scheme-or-unpaid-super/",[1516070245487763457],[3012852462],['zachxbt'],['2022-04-18T15:04:48+00:00'],"Report fraud, tax evasion, a planning scheme or unpaid super | Australian Taxation Office",1
https://twitter.com/zhusu/status/1517406897170939904/photo/1,[1517406897170939904],[79714172],['zhusu'],['2022-04-22T07:36:10+00:00'],,1
https://twitter.com/zachxbt/status/1517200312494399489/photo/1,[1517200312494399489],[3012852462],['zachxbt'],['2022-04-21T17:55:17+00:00'],,1
https://twitter.com/zachxbt/status/1517304926128558082/photo/1,[1517304926128558082],[3012852462],['zachxbt'],['2022-04-22T00:50:59+00:00'],,1
https://twitter.com/zachxbt/status/1517218762239401985/photo/1,[1517218762239401985],[3012852462],['zachxbt'],['2022-04-21T19:08:36+00:00'],,1
https://twitter.com/zachxbt/status/1517220264400109569/photo/1,[1517220264400109569],[3012852462],['zachxbt'],['2022-04-21T19:14:34+00:00'],,1
https://twitter.com/zachxbt/status/1517224146433884162/photo/1,[1517224146433884162],[3012852462],['zachxbt'],['2022-04-21T19:29:59+00:00'],,1
https://twitter.com/zachxbt/status/1517224780138782724/photo/1,[1517224780138782724],[3012852462],['zachxbt'],['2022-04-21T19:32:30+00:00'],,1
https://twitter.com/zachxbt/status/1517243413061672961/photo/1,[1517243413061672961],[3012852462],['zachxbt'],['2022-04-21T20:46:33+00:00'],,1
https://twitter.com/zachxbt/status/1517244988047900673/photo/1,[1517244988047900673],[3012852462],['zachxbt'],['2022-04-21T20:52:48+00:00'],,1
https://twitter.com/zachxbt/status/1517345758936244224/photo/1,[1517345758936244224],[3012852462],['zachxbt'],['2022-04-22T03:33:14+00:00'],,1
https://twitter.com/zhusu/status/1516744815211597827/photo/1,[1516744815211597827],[79714172],['zhusu'],['2022-04-20T11:45:18+00:00'],,1
https://twitter.com/zachxbt/status/1517347324720259072/photo/1,[1517347324720259072],[3012852462],['zachxbt'],['2022-04-22T03:39:27+00:00'],,1
https://twitter.com/zachxbt/status/1517390922387972096/photo/1,[1517390922387972096],[3012852462],['zachxbt'],['2022-04-22T06:32:42+00:00'],,1
https://twitter.com/zachxbt/status/1517393888939585536/photo/1,[1517393888939585536],[3012852462],['zachxbt'],['2022-04-22T06:44:29+00:00'],,1
https://twitter.com/zachxbt/status/1517538762183610370/photo/1,[1517538762183610370],[3012852462],['zachxbt'],['2022-04-22T16:20:10+00:00'],,1
https://twitter.com/zhusu/status/1493525524475351040,[1517667430373687296],[79714172],['zhusu'],['2022-04-23T00:51:26+00:00'],,1
https://twitter.com/zhusu/status/1516626794115641350/photo/1,[1516626794115641350],[79714172],['zhusu'],['2022-04-20T03:56:19+00:00'],,1
https://twitter.com/lawmaster/status/1517503166299975680/photo/1,[1517503166299975680],[16709601],['lawmaster'],['2022-04-22T13:58:43+00:00'],,1
https://twitter.com/laurashin/status/1516801486478528513/video/1,[1516801486478528513],[26377478],['laurashin'],['2022-04-20T15:30:29+00:00'],,1
https://twitter.com/laurashin/status/1517644178615939076/photo/1,[1517644178615939076],[26377478],['laurashin'],['2022-04-22T23:19:03+00:00'],,1
https://twitter.com/ConnextNetwork/status/1516738218670100486,[1516841318042984450],[2362854624],['ethereumJoseph'],['2022-04-20T18:08:46+00:00'],,1
https://twitter.com/DegenSpartan/status/1516436775564382213/photo/1,[1516436775564382213],[1978953986],['DegenSpartan'],['2022-04-19T15:21:15+00:00'],,1
https://twitter.com/DegenSpartan/status/1516436862373888009/photo/1,[1516436862373888009],[1978953986],['DegenSpartan'],['2022-04-19T15:21:36+00:00'],,1
https://twitter.com/DegenSpartan/status/1516572047111245825/photo/1,[1516572047111245825],[1978953986],['DegenSpartan'],['2022-04-20T00:18:47+00:00'],,1
https://twitter.com/DegenSpartan/status/1516586171371257863/photo/1,[1516586171371257863],[1978953986],['DegenSpartan'],['2022-04-20T01:14:54+00:00'],,1
